,wb_url,微博条数,comment
3798,29,,坐标西安，跑了三家药店n95口罩全部脱销，剩下一些一次性的，酒精是一瓶都没有了。西安如此，可想而知武汉的情况。
3799,29,,宣城 过两天家里要办酒席 一堆老人拦不住
3800,29,,啊那我最近一直感觉头晕有点累，但不发烧会不会感染了，我好慌
3801,29,,能不能强制让家长戴口罩
3802,29,,现在买不到口罩 家里屯的过期的医用口罩还能用吗
3803,29,,到底什么样的才是医用外科口罩
3804,29,,以前房间不开窗户不拉开窗帘，现在天天大开窗户，有事儿没事儿就喝水洗手
3805,29,,在村里的县城，也已经买不到口罩了
3806,29,,我昨天不知道被谁传的说出门盐水涮喉咙，回来再涮，然后晚上我喉咙嗓子就好疼今天量了体温正常，但是也好怕
3807,29,,武汉加油!!!中国加油!!!
3808,29,,加油加油
3809,29,,#新版新型肺炎诊疗方案#广东发现6起家庭聚集性疫情# 选合适的口罩，要能“防飞沫”；口罩正确戴法，吹吸“不漏气”；洗手六步法，一步也不要省；外出回家要消毒，冠状病毒不耐高温！怕酒精！减少外出，居家隔离与他人接触，保持一米距离，潜伏期最长14天
3810,29,,愿大家平平安安
3811,29,,我爸都这样了 还要去外面过早去麻将馆打麻将 谁能帮帮我 我说他他还嫌我烦
3812,29,,武汉加油 中国加油！
3813,29,,武汉加油(? ??_??)?
3814,29,,加油，武汉 ! 加油，中国! ! !
3815,29,,药店都限购了，还两到四个小时就得更换一次性的口罩，哪里够用
3816,29,,??做好自己！
3817,29,,口罩可以扔在家里吗
3818,29,,众志成城
3819,29,,挺住！！！
3820,29,,
3821,29,,
3822,29,,待到樱花烂漫时
3823,29,,买不到，普通的都没了
3824,29,,湖北咸宁下的小县城今日运来物资 有n95口罩 但是一抢而空
3825,29,,
3826,29,,我在想吹吸不漏气……咋呼吸
3827,29,,想问黑色的一次性口罩有用吗，写着是医用护理口罩，我们这里已经买不到口罩了TT
3828,29,,
3829,29,,
3830,29,,武汉加油 湖北加油 全国各地一起加油！
3831,29,,
3832,29,,
3833,29,,
3834,29,,过年家里蹲，不去医院添麻烦！
3835,29,,??????加油！
3836,29,,??
3837,29,,2~4小时换一个口罩
3838,29,,加油
3839,29,,
3840,29,,2-4小时更换啥家庭啊
3841,29,,从现在开始#预防新型冠状病毒肺炎# 加油 #武汉加油# 好起来！
3842,29,,能不能国家颁布正月不能串门子吃饭 这个老人真的说服不下来 怎么办
3843,29,,转起来
3844,29,,
3845,29,,头疼了好几天，别的症状都没有，但有点打喷嚏，我害怕
3846,29,,请问 我用的自动送气呼吸阀口罩 里面的滤芯也要一天一更换吗
3847,29,,弱弱的问一句，南方都爱吃野生动物吗？我记得当年非典起源也是在南方，真的很好奇
3848,29,,(? ??_??)?加油
3849,29,,武汉挺住，大家都平平安安的，能不出门就不要出门了，健康最重要
3850,29,,武汉加油，中国加油(? ??_??)?
3851,29,,热评一二
3852,29,,
3853,29,,
3854,29,,
3855,29,,
3856,29,,大家都要保护好自己 全国人民共度难关 黄誉博黄誉博
3857,29,,
3858,29,,
3859,29,,
3860,29,,
3861,29,,
1,4469773964477999,第62条天津身边事,差点看成NPC
2,29,,这个纪录片病毒学老师让我们看过
3864,29,,每天都有成千上万的细胞在为我们奋战，所以一定不要轻易放弃自己的生命！
3865,29,,封面看成了红烧肉……
3866,29,,我们每个人都是造物的恩宠
3867,29,,感觉自己体内也是一部科幻片
3868,29,,病毒感染了，打针吃药是什么样的过程
3869,29,,人的身体和宇宙一样。宇宙神奇吗？人的结构比宇宙还神奇。x所以人类在乎宇宙就像上帝在乎人类一样。或许你会不信。但是这是真的。
3870,29,,
3871,29,,叹为观止！真的很难让人相信这一切都是无意识的进化结果，自然界的神奇无处不在！
3872,29,,每个星球就好像每一个细胞，地球上的人类就是一个细胞被病毒侵蚀着
3873,29,,白细胞，加油
3874,29,,比科幻片还好看
3875,29,,越看越可怕
3876,29,,吓人
3877,29,,novel coronavirus pneumonia
3878,29,,我的身体组织们可比我努力多了，无意识的自我防御行为简直感人，自然的力量永远是人力所难及。
3879,29,,原来身体里的小细胞们这么拼命的让我们活着，然而我们都看不见它们，看不见且与之共生
3880,29,,看完觉得我好对不起为了我努力工作操碎了心的防御细胞们
3881,29,,我应该怎样做可以帮我的细胞们消灭病毒
3882,29,,病毒就是我们邪恶的远亲，互相进化，你强我也强，你进化厉害，我也从中学到在进化……所以人类，别贪吃吃灭绝了啊……
3883,29,,这片子不是叫《细胞的内部之旅》吗
3884,29,,怎么提高免疫系统，看到它们这么努力，我也想尽一份力
3885,29,,
3886,29,,我看不下了，看了20分钟
3887,29,,生命体犹如一个宏伟浩瀚的宇宙，细胞，组织，病毒，抗体这些构成这座宏大生命工程的星系和单元，无时无刻不在相互协作斗争，来保持生命状态的稳定和平衡，或许要重建对生命的认识了，宇宙是一个无限宏大的生命体，而我们也许只是宇宙生命的一个细胞，当我们变得破坏混乱，或者就只是宇宙中的一种病毒。
3888,29,,
3889,29,,啊
3890,29,,
3891,29,,??
3892,29,,全部看完呢。看到睡着又醒来接着看
3893,29,,太厉害了！太厉害了！！！
3894,29,,对鼻塞有了新的认知
3895,29,,
3896,29,,细菌真菌有好有坏，但病毒貌似只会破坏毫无益处
3897,29,,
3898,29,,mark
3899,29,,mark
3900,29,,嗯
3901,29,,这个也太
3902,29,,看完我就鼻塞了
3903,29,,Mark
3904,29,,
3905,29,,
3906,29,,太长。。算了
3907,29,,
3908,29,,??????
3909,29,,“细胞的暗战”系列？
3910,29,,脑残片
3911,29,,太让人惊叹??了
3912,29,,我可能是太久没吃过烧烤了，第一眼竟然闻到了孜然味
3913,29,,哇，DNA链好好看哇！晶莹剔透的
3914,29,,突然想起初中一篇课文，大概内容是：人类是大自然的鬼斧神工，人类所有的细胞都是大自然创造的，有序并且不可缺少。真的需要敬畏啊
3915,29,,看了半个小时的病毒纪录片 这个真的很好
3916,29,,病毒 太难了 以后感冒不吃药了
3917,29,,大片诶！
3918,29,,每次看生物视频都有种科幻片的感觉！
3919,29,,加油我的吞噬细胞
3920,29,,武汉加油。中国加油
3921,29,,好看过科幻片
3922,29,,
3923,29,,battlefield cell 病毒与人体细胞大战
3924,29,,我希望大家不要看成NPC.
3925,29,,我刚刚吃完饭
3926,29,,大家一定要多运动，提高自己的免疫力，才能抵御病毒的入侵
3927,29,,
3928,29,,
3929,29,,
3930,29,,这是进化来的？？？？？
3931,29,,
3932,29,,震撼
3933,29,,这个马克一下
3934,29,,
3935,29,,厉害厉害
3936,29,,????
3937,29,,果然反派都是超聪明，好装备
3938,29,,还想看这样的纪录片，求链接～！
3939,29,,NPC？
3940,29,,NCP
3941,29,,NCP
3942,29,,我体内的免疫系统啊！
3943,29,,
3944,29,,不好意思我想到了会计里的ncf……
3945,29,,
3946,29,,这个，生物课看过了
3947,29,,????早日恢复正常吧????
3948,29,,生命科学生的还是医学生
3949,29,,有没有什么提高免疫力的方法啊？吃什么或者运动啊之类的
3950,29,,感叹现代科学的强大，传统医学连边都摸不到
3951,29,,
3952,29,,cool
3953,29,,鸡皮疙瘩要起来了，
3954,29,,大片
3955,29,,已阅
3956,29,,a
3957,29,,好看
3958,29,,看看
3959,29,,看成了9%
3960,29,,好厉害的感觉
3961,29,,
3962,29,,。。。。。
3963,29,,
3964,29,,厉害了
3965,29,,好看
3966,29,,多吃点好的，好好对自己??
3967,29,,
3968,29,,??，可以细细研究一下
3969,29,,生命是最美妙的造物
3970,29,,每一天，我们都在与未知的事物挑战，当我们为活下来一天，就是挑战成功的一天，当我开门挑战不过，就生病了，倒下了，甚至死亡。
3971,29,,这个可以下载吗
3972,29,,大片大片
3973,29,,我竟然看完了
3974,29,,一开始就应该起个国际通用的名字，省得国际上有人用中国/武汉这类病毒来称呼
3975,29,,
3976,29,,有意思
3977,29,,麻烦一下WHO的简称是2019-nCoV，ncp什么鬼简称
3978,29,,马住
3979,29,,
3980,29,,我们上生化课看过
3981,29,,震撼
3982,29,,??
3983,29,,………………看不下去了
3984,29,,脑残片
3985,29,,先马后看
3986,29,,我差点吐了
3987,29,,就是一部黑暗帝国啊 复联啊
3988,29,,
3989,29,,涨知识了
3990,29,,Mark
3991,29,,
3992,29,,
3993,29,,
3994,29,,
3995,29,,
3996,29,,
3997,29,,我居然看完了
3998,29,,
3999,29,,
4000,29,,
4001,29,,长见识系列
4002,29,,这个太难了
4003,29,,
4004,29,,精彩！！
4005,29,,
4006,29,,m
4007,29,,不敢看
4008,29,,
4009,29,,来看电影了
4010,29,,
4011,29,,加油??
4012,29,,吓死了
4013,29,,??
4014,29,,
4015,29,,1
4016,29,,
4017,29,,比大片还厉害??
4018,29,,
4019,29,,1
4020,29,,大片
4021,29,,唔
4022,29,,我看完了
4023,29,,了解病毒入侵后
4024,29,,1
4025,29,,可怕
4026,29,,
4027,29,,生命不息 斗争不止。
4028,29,,
4029,29,,
4030,29,,哇
4031,29,,可怕
4032,29,,
4033,29,,
4034,29,,666
4035,29,,Repost
4036,29,,现在对动力蛋白的感情有点复杂……
4037,29,,做的太好了，终于知道感冒鼻塞的原因了，原来是血液加快流动把白细胞带到我鼻腔内的表皮细胞，跟邪恶的病毒在交战，加油我的免疫系统??
4038,29,,科普，谢谢。
4039,29,,加油
4040,29,,??
4041,29,,我差点吓死，NPC？？
4042,29,,感谢普及
4043,29,,脑残片
4044,29,,胜利就在前方，加油中国！
4045,29,,吓人
4046,29,,快吐了我
4047,29,,
4048,29,,科幻大片
4049,29,,
4050,29,,加我
4051,29,,
4052,29,,
4053,29,,马
4054,29,,
4055,29,,看的我鸡皮疙瘩都出来了，太可怕了??
4056,29,,中央九看过这个。
4057,29,,
4058,29,,
4059,29,,
4060,29,,
4061,29,,好
4062,29,,
4063,29,,
4064,29,,加油中国
4065,29,,
4066,29,,
4067,29,,我看完了，41分钟，结局真的挺棒。你有时间看看
4068,29,,
4069,29,,可以看看
4070,29,,
4071,29,,
4072,29,,
4073,29,,
4074,29,,
4075,29,,
4076,29,,
4077,29,,
4078,29,,看完了这个似乎也就明白了为什么目前老鼠和蝙蝠会成为对人类最大的威胁，这和我们实验室用小白鼠实验试药是一个原因！人类与老鼠的蛋白质编码基因相似度接近百分之九十。病毒在老鼠和蝙蝠身上不断测试和编码新的病毒，伺机释放到人类身上。
4079,29,,
4080,29,,免疫力很重要，很重要，免疫力不是与生俱来的，多运动补充营养是提高人体免疫力的关键。
4081,29,,
4082,29,,还挺厉害
4083,29,,
4084,29,,可以看看！
4085,29,,
4086,29,,白天看
4087,29,,
4088,29,,
4089,29,,
4090,29,,
4091,29,,
4092,29,,看看
4093,29,,
4094,29,,
4095,29,,
4096,29,,
4097,29,,
4098,29,,
4099,29,,
4100,29,,
4101,29,,
4102,29,,好棒的片子
4103,29,,
4104,29,,我存一下
4105,29,,#琪哥带你看世界# #琪哥带你去旅游#
4106,29,,看纪录片
4107,29,,星球大战的感觉
4108,29,,66666
4109,29,,差点看成NPC
4110,29,,这个纪录片病毒学老师让我们看过
4111,29,,每天都有成千上万的细胞在为我们奋战，所以一定不要轻易放弃自己的生命！
4112,29,,封面看成了红烧肉……
4113,29,,我们每个人都是造物的恩宠
4114,29,,感觉自己体内也是一部科幻片
4115,29,,病毒感染了，打针吃药是什么样的过程
4116,29,,人的身体和宇宙一样。宇宙神奇吗？人的结构比宇宙还神奇。x所以人类在乎宇宙就像上帝在乎人类一样。或许你会不信。但是这是真的。
4117,29,,
4118,29,,叹为观止！真的很难让人相信这一切都是无意识的进化结果，自然界的神奇无处不在！
4119,29,,每个星球就好像每一个细胞，地球上的人类就是一个细胞被病毒侵蚀着
4120,29,,白细胞，加油
4121,29,,比科幻片还好看
4122,29,,越看越可怕
4123,29,,吓人
4124,29,,novel coronavirus pneumonia
4125,29,,我的身体组织们可比我努力多了，无意识的自我防御行为简直感人，自然的力量永远是人力所难及。
4126,29,,原来身体里的小细胞们这么拼命的让我们活着，然而我们都看不见它们，看不见且与之共生
4127,29,,看完觉得我好对不起为了我努力工作操碎了心的防御细胞们
4128,29,,我应该怎样做可以帮我的细胞们消灭病毒
4129,29,,病毒就是我们邪恶的远亲，互相进化，你强我也强，你进化厉害，我也从中学到在进化……所以人类，别贪吃吃灭绝了啊……
4130,29,,这片子不是叫《细胞的内部之旅》吗
4131,29,,怎么提高免疫系统，看到它们这么努力，我也想尽一份力
4132,29,,
4133,29,,我看不下了，看了20分钟
4134,29,,生命体犹如一个宏伟浩瀚的宇宙，细胞，组织，病毒，抗体这些构成这座宏大生命工程的星系和单元，无时无刻不在相互协作斗争，来保持生命状态的稳定和平衡，或许要重建对生命的认识了，宇宙是一个无限宏大的生命体，而我们也许只是宇宙生命的一个细胞，当我们变得破坏混乱，或者就只是宇宙中的一种病毒。
4135,29,,
4136,29,,啊
4137,29,,
4138,29,,??
4139,29,,全部看完呢。看到睡着又醒来接着看
4140,29,,太厉害了！太厉害了！！！
4141,29,,对鼻塞有了新的认知
4142,29,,
4143,29,,细菌真菌有好有坏，但病毒貌似只会破坏毫无益处
4144,29,,
4145,29,,mark
4146,29,,mark
4147,29,,嗯
4148,29,,这个也太
4149,29,,看完我就鼻塞了
4150,29,,Mark
4151,29,,
4152,29,,
4153,29,,太长。。算了
4154,29,,
4155,29,,??????
4156,29,,“细胞的暗战”系列？
4157,29,,脑残片
4158,29,,太让人惊叹??了
4159,29,,我可能是太久没吃过烧烤了，第一眼竟然闻到了孜然味
4160,29,,哇，DNA链好好看哇！晶莹剔透的
4161,29,,突然想起初中一篇课文，大概内容是：人类是大自然的鬼斧神工，人类所有的细胞都是大自然创造的，有序并且不可缺少。真的需要敬畏啊
4162,29,,看了半个小时的病毒纪录片 这个真的很好
4163,29,,病毒 太难了 以后感冒不吃药了
4164,29,,大片诶！
4165,29,,每次看生物视频都有种科幻片的感觉！
4166,29,,加油我的吞噬细胞
4167,29,,武汉加油。中国加油
4168,29,,好看过科幻片
4169,29,,
4170,29,,battlefield cell 病毒与人体细胞大战
4171,29,,我希望大家不要看成NPC.
4172,29,,我刚刚吃完饭
4173,29,,大家一定要多运动，提高自己的免疫力，才能抵御病毒的入侵
4174,29,,
4175,29,,
4176,29,,
4177,29,,这是进化来的？？？？？
4178,29,,
4179,29,,震撼
4180,29,,这个马克一下
4181,29,,
4182,29,,厉害厉害
4183,29,,????
4184,29,,果然反派都是超聪明，好装备
4185,29,,还想看这样的纪录片，求链接～！
4186,29,,NPC？
4187,29,,NCP
4188,29,,NCP
4189,29,,我体内的免疫系统啊！
4190,29,,
4191,29,,不好意思我想到了会计里的ncf……
4192,29,,
4193,29,,这个，生物课看过了
4194,29,,????早日恢复正常吧????
4195,29,,生命科学生的还是医学生
4196,29,,有没有什么提高免疫力的方法啊？吃什么或者运动啊之类的
4197,29,,感叹现代科学的强大，传统医学连边都摸不到
4198,29,,
4199,29,,cool
4200,29,,鸡皮疙瘩要起来了，
4201,29,,大片
4202,29,,已阅
4203,29,,a
4204,29,,好看
4205,29,,看看
4206,29,,看成了9%
4207,29,,好厉害的感觉
4208,29,,
4209,29,,。。。。。
4210,29,,
4211,29,,厉害了
4212,29,,好看
4213,29,,多吃点好的，好好对自己??
4214,29,,
4215,29,,??，可以细细研究一下
4216,29,,生命是最美妙的造物
4217,29,,每一天，我们都在与未知的事物挑战，当我们为活下来一天，就是挑战成功的一天，当我开门挑战不过，就生病了，倒下了，甚至死亡。
4218,29,,这个可以下载吗
4219,29,,大片大片
4220,29,,我竟然看完了
4221,29,,一开始就应该起个国际通用的名字，省得国际上有人用中国/武汉这类病毒来称呼
4222,29,,
4223,29,,有意思
4224,29,,麻烦一下WHO的简称是2019-nCoV，ncp什么鬼简称
4225,29,,马住
4226,29,,
4227,29,,我们上生化课看过
4228,29,,震撼
4229,29,,??
4230,29,,………………看不下去了
4231,29,,脑残片
4232,29,,先马后看
4233,29,,我差点吐了
4234,29,,就是一部黑暗帝国啊 复联啊
4235,29,,
4236,29,,涨知识了
4237,29,,Mark
4238,29,,
4239,29,,
4240,29,,
4241,29,,
4242,29,,
4243,29,,
4244,29,,我居然看完了
4245,29,,
4246,29,,
4247,29,,
4248,29,,长见识系列
4249,29,,这个太难了
4250,29,,
4251,29,,精彩！！
4252,29,,
4253,29,,m
4254,29,,不敢看
4255,29,,
4256,29,,来看电影了
4257,29,,
4258,29,,加油??
4259,29,,吓死了
4260,29,,??
4261,29,,
4262,29,,1
4263,29,,
4264,29,,比大片还厉害??
4265,29,,
4266,29,,1
4267,29,,大片
4268,29,,唔
4269,29,,我看完了
4270,29,,了解病毒入侵后
4271,29,,1
4272,29,,可怕
4273,29,,
4274,29,,生命不息 斗争不止。
4275,29,,
4276,29,,
4277,29,,哇
4278,29,,可怕
4279,29,,
4280,29,,
4281,29,,666
4282,29,,Repost
4283,29,,现在对动力蛋白的感情有点复杂……
4284,29,,做的太好了，终于知道感冒鼻塞的原因了，原来是血液加快流动把白细胞带到我鼻腔内的表皮细胞，跟邪恶的病毒在交战，加油我的免疫系统??
4285,29,,科普，谢谢。
4286,29,,加油
4287,29,,??
4288,29,,我差点吓死，NPC？？
4289,29,,感谢普及
4290,29,,脑残片
4291,29,,胜利就在前方，加油中国！
4292,29,,吓人
4293,29,,快吐了我
4294,29,,
4295,29,,科幻大片
4296,29,,
4297,29,,加我
4298,29,,
4299,29,,
4300,29,,马
4301,29,,
4302,29,,看的我鸡皮疙瘩都出来了，太可怕了??
4303,29,,中央九看过这个。
4304,29,,
4305,29,,
4306,29,,
4307,29,,
4308,29,,好
4309,29,,
4310,29,,
4311,29,,加油中国
4312,29,,
4313,29,,
4314,29,,我看完了，41分钟，结局真的挺棒。你有时间看看
4315,29,,
4316,29,,可以看看
4317,29,,
4318,29,,
4319,29,,
4320,29,,
4321,29,,
4322,29,,
4323,29,,
4324,29,,
4325,29,,看完了这个似乎也就明白了为什么目前老鼠和蝙蝠会成为对人类最大的威胁，这和我们实验室用小白鼠实验试药是一个原因！人类与老鼠的蛋白质编码基因相似度接近百分之九十。病毒在老鼠和蝙蝠身上不断测试和编码新的病毒，伺机释放到人类身上。
4326,29,,
4327,29,,免疫力很重要，很重要，免疫力不是与生俱来的，多运动补充营养是提高人体免疫力的关键。
4328,29,,
4329,29,,还挺厉害
4330,29,,
4331,29,,可以看看！
4332,29,,
4333,29,,白天看
4334,29,,
4335,29,,
4336,29,,
4337,29,,
4338,29,,
4339,29,,看看
4340,29,,
4341,29,,
4342,29,,
4343,29,,
4344,29,,
4345,29,,
4346,29,,
4347,29,,
4348,29,,
4349,29,,好棒的片子
4350,29,,
4351,29,,我存一下
4352,29,,#琪哥带你看世界# #琪哥带你去旅游#
4353,29,,看纪录片
4354,29,,星球大战的感觉
4355,29,,66666
1,4463489051627799,第63条环球网,妈的天天吃野味 吃个屁
2,29,,看那些吃野味的，有几个是年轻人大部分都是中年人
4358,29,,我18岁 算年纪小嘛
4359,29,,吃野味的人真的无语了，吃出两次传染性肺炎
4360,29,,非典来源也是野生动物 人类能放过他们吗？不然会遭到报应的
4361,29,,既然是人传人，为什么小孩子不易感？小孩子的抵抗力是不是更弱？
4362,29,,说过了不要吃野生动物MD！！！有钱没地方花是吗疯子
4363,29,,儿童年纪小的不易感染?
4364,29,,那些原始人为什么会存在现在的社会
4365,29,,还tm吃！还tm吃！
4366,29,,能不能把相关人员全部抓起来！！！
4367,29,,再一再二.... 希望引起重视一小部分人的错误? 全世界的人承担风险
4368,29,,这可能就是野生小动物们的报复吧
4369,29,,大自然对人类的惩罚
4370,29,,多大算小
4371,29,,自己不想活的，能不能别拖上别人???
4372,29,,野生动物保护立法太松，抓捕和吃野味的赶紧重判！
4373,29,,总有敢卖的，总有敢吃的咱也不知道来路不明的野东西怎么就敢下肚
4374,29,,咋不把你们吃死呢！！
4375,29,,谢谢这个报道，起码让家里有孩子的家庭放心些。中国人加油
4376,29,,儿童不易感？？？？说这话可有依据？？？
4377,29,,重点是非法销售
4378,29,,确认就好，对阵下药！打赢硬仗！
4379,29,,让你吃吃吃。。。真的是无语。小动物它不可爱吗
4380,29,,能不能曝光是哪家
4381,29,,不是说还没调查清楚具体传染源吗
4382,29,,大家不要吃野生动物了，管住嘴吧
4383,29,,不多说啥，源于自然 毁于自然
4384,29,,对武汉没好感了 吃什么野生动物啊 还有那些人还要坚持回武汉国年 真的无语 希望回了武汉不要再出来了
4385,29,,还有人要给吃野味的洗白吗？
4386,29,,非法销售的？这不是害人吗
4387,29,,非法
4388,29,,小孩子为什么不易感染？
4389,29,,这些吃的东西都是人吃吗，有病吧
4390,29,,绝了 又是吃野味的
4391,29,,吃吃吃吃吃吃吃吃吃吃吃吃吃吃吃吃吃吃吃吃吃吃吃吃吃吃吃吃吃吃吃你?? 呢！！！！！！
4392,29,,就因为这些人，造成这么大的伤害，真的死不足惜
4393,29,,自作孽不可活
4394,29,,害己害人
4395,29,,我还算是儿童吗
4396,29,,真特么的气死
4397,29,,哦哦哦
4398,29,,报应啊
4399,29,,气死我了
4400,29,,
4401,29,,
4402,29,,我今年30岁了，算小吗
4403,29,,啥意思，年轻的人不易感？？
4404,29,,1
4405,29,,唉
4406,29,,确定对儿童不易感？
4407,29,,多小算年纪小
4408,29,,对于儿童不易感？
4409,29,,精选？？？
4410,29,,??????
4411,29,,
4412,29,,为啥看不了评论
4413,29,,唉
4414,29,,，？
4415,29,,我草！
4416,29,,
4417,29,,啊
4418,29,,？
4419,29,,给你妈剁碎了你吃不吃?
4420,29,,这把不知道那种动物又要面临灭顶之灾了！
4421,29,,看谁还敢违法吃野生动物
4422,29,,??????
4423,29,,果然
4424,29,,别在吃野味了！
4425,29,,是什么野生动物呢？福寿螺？
1,4465094287660368,第64条央视新闻,喜大普奔
2,29,,好消息会越来越多的！加油中国！！
4428,29,,辛苦了！！！
4429,29,,太好了
4430,29,,太好了！！希望接下来都是好消息
4431,29,,2003年的非典我不怕，因为我还是个孩子。2020年的冠状病毒我怕了，在慌张中过年不是滋味。向一线奋斗的军人和医生致敬，加油武汉，加油中国。
4432,29,,太好了！！！
4433,29,,一线物质匮乏，条件艰苦，医护人员可以克服，一线医护人员不怕苦，不怕累，不怕牺牲，但是请保护好他们的安全，避免他们被感染，他们脱下白大褂也是儿子，是父亲，是妻子，是母亲，同样是一个家庭的希望，也希望一线的医护人员都能注意休息
4434,29,,太好了！！！！
4435,29,,一个接一个的好消息，好样的！
4436,29,,这是新年最好的礼物
4437,29,,好好好！！！！！！！！！！
4438,29,,太他妈好了！！！
4439,29,,好消息，加油，辛苦了！共渡难关
4440,29,,太好了
4441,29,,好！！！！加油！！！！
4442,29,,好消息！！大家要有信心
4443,29,,好消息！！！中国加油！！
4444,29,,可不可以帮群众普及一下如何选口罩，或者规范一下淘宝上的口罩商品
4445,29,,武汉一定要好起来??
4446,29,,病毒感染性强，致死率其实不高，基本都是并发症引起的死亡，在家中做好自我保护，自我隔离就好了，这样是能最快速控制疫情的方法，中国一旦被定性为疫情国，那么全国经济将造成不可估量的后果，经济倒退十几年都有可能，比贸易战可怕多了
4447,29,,一定都会好起来的
4448,29,,辛苦了！
4449,29,,真的是振奋人心的好消息！????我们一定赢，中国一定行！
4450,29,,太好了
4451,29,,好消息越来越多！
4452,29,,??平安健康#武汉协和医院多名医护人员病毒核酸转阴#
4453,29,,好消息！！！感谢付出的所有人！！！
4454,29,,希望接下来好消息越来越多
4455,29,,
4456,29,,太棒啦！！！加油！！！武汉你给我好起来！！！我要看樱花！！！
4457,29,,多多报道好消息，振奋人心，相信官方，武汉必胜！中国必胜！
4458,29,,在一点一点变好了！！加油！！
4459,29,,好消息啊
4460,29,,好消息来了！医护人员们你们辛苦了！??
4461,29,,天大的好事。
4462,29,,这是好消息吧
4463,29,,太好了
4464,29,,加油加油！小声问一句 这些医务人员也可以算在治愈里面吧 感觉看着现在死亡病例比治愈多 心里还是有点慌....
4465,29,,真的太好了
4466,29,,太好了，给你们点赞！??
4467,29,,太好了！！
4468,29,,太好太棒了 !
4469,29,,我知道是好消息，谁告诉我一下什么是转阴
4470,29,,太好啦！希望更多得好消息！加油奋战在一线得同胞们！加油武汉！加油中国！(? ??_??)?
4471,29,,难得的好消息
4472,29,,这是最晴的晴转阴
4473,29,,太好了
4474,29,,太棒啦
4475,29,,好人有好报
4476,29,,喜歡這樣的好消息，加油！
4477,29,,好消息
4478,29,,太棒了，好消息会越来越多的，加油??
4479,29,,的表态:谢谢??
4480,29,,加油中国！
4481,29,,太好了！
4482,29,,好消息，太好了！！！祝福早日出院，回家过年??????
4483,29,,卧槽！！！太棒了
4484,29,,往后都会是好消息的??
4485,29,,太好了太好了太好了太好了太好了太好了
4486,29,,太好了！！天佑中华！！！
4487,29,,谢谢谢谢谢谢谢谢
4488,29,,加油，加油，加油！希望每天听到好消息
4489,29,,干的漂亮！ 接下来让我们等着更多的喜报！
4490,29,,好，给广大医护人员一个鼓舞，树立战胜病魔的必胜信心。武汉加油!中国加油!
4491,29,,太好了！！！
4492,29,,期待看到更多的好消息！
4493,29,,一定会有越来越多的好消息！
4494,29,,太好了
4495,29,,太好了！！！可以正常开学了吗？？！
4496,29,,好消息！！
4497,29,,好消息
4498,29,,太好了！一定会有更多好消息的！
4499,29,,喜欢好消息可以持续下去！
4500,29,,加油武汉，加油中国
4501,29,,啊啊啊啊啊啊啊太好了！
4502,29,,好消息好消息！！！武汉加油湖北加油中国加油，我们的胜利就在眼前！！！
4503,29,,
4504,29,,辛苦了！
4505,29,,好消息
4506,29,,好消息，恭喜恭喜
4507,29,,太好了
4508,29,,太好了，加油＾０＾~
4509,29,,希望接下来都是好消息
4510,29,,恭喜 辛苦啦
4511,29,,太好了！！！
4512,29,,太好了??????????
4513,29,,太好了，就真么干？
4514,29,,太好了！！！希望好消息越来越多??
4515,29,,奶思
4516,29,,希望每天都是这种消息！！！
4517,29,,好消息好消息
4518,29,,真他妈好消息！！
4519,29,,太好了！！！！
4520,29,,好消息好消息！！！
4521,29,,加油啊
4522,29,,????
4523,29,,好消息接踵而至
4524,29,,太好了这个消息！
4525,29,,好消息！
4526,29,,好消息
4527,29,,振奋人心的好消息。相信党，相信祖国，相信中华民族从不屈服，逆势而进的精神，武汉会好的，中国会更好更强。
4528,29,,以后全是好消息！！！
4529,29,,！！加油
4530,29,,对于特效药，市面药店急需供应
4531,29,,好消息会越来越多的
4532,29,,希望病毒没有变异
4533,29,,希望红色疫情褪去！！！
4534,29,,这配图就别用最新消息了，直接好消息算了
4535,29,,希望听到越来越多这样的好消息
4536,29,,我们沈阳运了130吨东北大白菜！一起加油??
4537,29,,想知道转阴是什么意思。
4538,29,,要有信心，渡过难关
4539,29,,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊好好好好好好
4540,29,,加油加油！！！冲！！！
4541,29,,好消息！中国????加油！
4542,29,,感动！！！！！
4543,29,,激动
4544,29,,解除禁止出境
4545,29,,好棒
4546,29,,期待更多的好消息！
4547,29,,好消息啊啊啊！一切都会好起来的！
4548,29,,好消息！！辛苦了，致敬所有奋战的人，你们都是英雄！
4549,29,,真是太好了！
4550,29,,比我中了一万块钱都高兴
4551,29,,加油中国！
4552,29,,白衣天使们辛苦了
4553,29,,
4554,29,,好消息接踵而至
4555,29,,谁可以科普一下……不太懂
4556,29,,央新贡献很大啊！这扩散力度超级赞
4557,29,,哇??????
1,4465405663477757,第65条潇湘晨报,详情请戳常德一农民捐15000只医用口罩，曾在口罩厂打工，厂方效益不好拿这批口罩抵工钱
2,29,,本来可以借此把自己的工资赚回来，但是就是有大义，这就是中国人的善良吧
4560,29,,我赞同事后给点钱奖励或者提供一个不错的岗位，毕竟老百姓真的不容易，而且他这个时候完全可以拿出去卖的
4561,29,,建议政府征购吧。一万多只口罩现在也能卖不少钱，可他没这么做。
