时间,博文id,用户,用户id,评论,转发,点赞,博文,情感分数
2020年01月09日 18:30,4458890743277172,香港文匯網,2632236847,35,9,156,"
                    【武汉肺炎｜专家促港府加强通报 缩小隔离范围】内地专家组初步判定，武汉不明原因肺炎病毒，病原体为新型冠状病毒。港府亦已把“严重新型传染性病原体呼吸系统病”纳入法定呈报传染病，完善机制。经民联卫生健康事务委员会召集人庞朝辉今日（9日）表示，现时港府的防疫手段相比沙士时期有很大进步，但由于病毒可能会再度发生变化，港府应加强与武汉当局的疫情通报，从而缩小隔离范围，应付流感高峰的到来，节省医院床位。O网页链接 收起全文d
                ",2
2020年01月09日 18:30,4458890521862610,网易健康,5341241739,0,0,5,"
                    #武汉不明原因肺炎病原体为新型冠状病毒# 【冠状病毒是什么？中国疾控中心告诉你！】武汉现新型冠状病毒，那么冠状病毒是什么？它分几类？人感染冠状病毒后有何表现？一起来听中国疾控中心的回答↓↓↓ #越健康 悦生活# ​                ",3.0
2020年01月09日 18:30,4458890517647265,厦门日报,1765891182,0,0,0,"
                    【#武汉不明原因肺炎病原体为新型冠状病毒# 科普来了】就武汉不明原因的病毒性肺炎疫情病原学鉴定进展问题，截至7日21时，专家组认为，本次不明原因的病毒性肺炎病例的病原体初步判定为新型冠状病毒。冠状病毒病毒到底是什么？病原检测结果初步评估专家组组长、中国工程院院士徐建国进行了释疑。详戳↓  L央视财经的酷燃视频 收起全文d
                ",-1
2020年01月09日 18:29,4458890261794591,武汉交通广播,1915096531,0,1,0,"
                    发布了头条文章：《​专家称武汉不明原因肺炎病原体为新型冠状病毒》  O​专家称武汉不明原因肺炎病原体为新型冠状病毒 ​                ",2
2020年01月09日 18:27,4458889867529029,冷月清风900,7329000725,0,0,0,"
                    就武汉不明原因的病毒性肺炎疫情病原学鉴定进展问题，专家组认为，本次不明原因的病毒性肺炎病例的病原体初步判定为新型冠状病毒。 O网页链接 ​                ",-3
2020年01月09日 18:24,4458889108504930,利剑为谁一笑在路上,5995795661,0,0,0,"
                    新型冠状病毒！武汉不明原因肺炎“元凶”初步判定  O网页链接 ​                ",-1
2020年01月09日 18:17,4458887459480744,云海蓝_77724,3294078604,0,0,0,"
                    #武汉不明原因肺炎病原体为新型冠状病毒#如何预防？ ​                ",-1
2020年01月09日 18:17,4458887278950709,胡辣椒辣,5023196757,0,0,0,"
                    就武汉不明原因的病毒性肺炎疫情病原学鉴定进展问题，专家组认为，本次不明原因的病毒性肺炎病例的病原体初步判定为新型冠状病毒。 O网页链接 ​                ",-3
2020年01月09日 18:15,4458886826016998,地藏菩提子,2143782013,0,0,1,"
                    希望不要再犯当年的错误。『武汉肺炎病原体确认为新型冠状病毒』O网页链接 ​                ",-1
2020年01月09日 18:09,4458885316066378,陆家嘴_老王,6137510481,38,4,169,"
                    大家下午好！由于米伊关系开始缓和，川普在凌晨也发布了要和平的公开演讲，整体的局势也是向好的方向去发展，这个对于A股来说是利好，所以今天整个市场也是非常“给力”。现在外围市场的一些不确定因素在逐渐消除，而且收盘后也已经“官宣”了下周会正式签署中米第一阶段协议，这些对于A股市场影响都是很积极的，所以说整个春季的躁动行情也还在延续当中，大家也要对未来继续保持信心！板块方面，由于武汉肺炎被查出是一种新型的冠状病毒，这个使医药股得到了触发，终于有了起色，表现也非常的强势。我在之前的文章中也已经说过了，医药股经过一个半月的调整，已经开始止跌，后面也是会有反弹的，现在反弹的时机就来了，所以消息归消息，该涨的东西到了时候终究也是会涨的。比如丽珠集团、金域医学等这些比较好的医药股，都是因为受到了整个北上资金的青睐，特别是金域医学，今天涨幅超过9%，这个涨幅是非常大的，抓住这波行情的，收货肯定也是颇丰的，金域医学最好的加仓位置是60日均线，不好现在的位置已经非常高了，已经到了ENE上轨附近了，所以如果手里现在有金域医学的可以暂时跑跑圈；如果没有的话，可以等回调的时候找位置低吸介入。科技股现在最大的看点就是接下来能不能接棒新能源汽车产业链，今天确实科技股也接棒了，而且涨幅也不小，特别像消费电子有了起色，比如歌尔股份，在盘整了一段时间之后，今天涨幅也超过了5%，所以整个科技股的行情总的来说是可以的。今天我也是在模拟组合中新调入了一直软件股，用友网络，因为这只票也是北上资金一直在加仓的，当然我今天基本加在最低点，所以比较有优势，现它的位置已经快要接近ENE上轨了，所以上方也没有太多空间，会有风险，所以可以等其回调的时候找位置进行低吸。今天驱动整个创业板的也是科技和医药，也希望在接下来的一段时间之内科技和医药能够继续驱动创业板指数往上攻。新能源汽车产业链表现相对一般，出现了分化，比如宁德时代表现继续强势，再创历史新高；三花智控和华域汽车也是创下了了历史新高，不过触及了ENE上轨后回落，当然他们的位置也已经非常高了，可以先跑跑圈，观察后面的走势。另外今天把模拟组合中的旭升股份全部止盈了，这个位置确实是太高了，几个交易日最高涨幅快接近50%，赶上这一波的可以说收益非常多了，这个感觉是非常不错的。没有赶上的朋友也不要太纠结，因为机会一直都有，错过一个还会有下一个，保持平常心，接下来再找机会就好了。 收起全文d
                ",94.5
2020年01月09日 18:08,4458885202958786,菩提半叶,3579843022,0,0,0,"
                    广西南宁市第二人民医院，率先开展“先安检，后看病”，并表示：“如有伤医，一定是从我们安保处置人员身上踏过去！”目前，该院在正大门配备了安检门和金属探测仪，其他院区将陆续安装安检门。6日，医院试运行安检，查获各类刀具10多把，包括1把管制刀具。（想想武汉的新型冠状病毒肺炎，如果不是医生奋斗在第一线，曾经的噩梦非典怕是又要重现了，那些没良心的病患还想着伤医杀医，就问问你们这些人良心不痛吗？） 收起全文d
                ",2.0
2020年01月09日 18:08,4458885030939469,山古老鹰,5028440767,0,0,1,"
                    武汉#新型冠状病毒# 为何会出现？O武汉新型冠状病毒为何会出现？专家组释疑专家的说法当然是可信的。但对百姓来说，更关心的应该是，这东西是怎么传染给人的？会通过哪些渠道？毕竟现在没有特效药物，远离传染源头就是最好的防范办法。 ​                ",13.0
2020年01月09日 18:03,4458883726261534,张伯喃语,2988061055,0,0,2,"
                    域内物语1月7日，武汉不明原因病毒性肺炎的病原体，初步判定为新型冠状病毒。它是主要引起呼吸道和肠道疾病的病原体。该病毒除人类之外，还可感染猪，牛，猫和犬等动物及多种鸟类。已知的人类冠状病毒共有6种，其中4种在人群中较为常见，且致病性较低。引起此次疫情的新型冠状病毒，不同于已发现的人类冠状病毒。 收起全文d
                ",0.0
2020年01月09日 18:00,4458882963211979,微课堂,5261263846,0,10,12,"
                    【家里最该备好6类药，关键时刻能帮到你】生活中难免遇到头疼脑热的情况，随意摆放药品，容易在生病的时候手忙脚乱，也会因保存不当而让药品失效。有些药喜欢低温，有些药需要避光。生命君教你一套药物收纳、清理方法，学会了有备无患~#从小到大吃过最难吃的药##武汉不明原因肺炎病原体为新型冠状病毒#  ​​​​#考试季# 收起全文d
                ",4.0
2020年01月09日 21:59,4458943143530814,用户7317653454,7317653454,0,0,0,"
                    专家称系新型冠状病毒 武汉不明原因的病毒性肺炎疫情病原学鉴定取得初步进展 O专家称系新型冠状病毒 武汉不明原因的病毒性肺炎疫情病原学鉴定取得初步进展 ​                ",0
2020年01月09日 21:59,4458943139005767,用户6448204467,6448204467,0,0,0,"
                    央视微博:武汉不明原因肺炎病原体为新型冠状病毒。新鲜事，新动态，抢先看！O网页链接 ​                ",0
2020年01月09日 21:59,4458943117575008,希望的maitian,2736912193,0,0,0,"
                    人类已经与冠状病毒斗争几十年，病毒被不停地消灭，但病毒也在不停地变异出新的类型。#新型冠状病毒# L希望的maitian的微博视频 ​                ",-1
2020年01月09日 21:58,4458942883028153,湖北之声,1840551510,5,7,3,"
                    【世卫组织关于中国武汉聚集性肺炎病例的声明】中国当局已经初步确定了一种新型（或新的）冠状病毒，该病毒发现于武汉某住院肺炎患者。中国研究人员通过从一名阳性患者样本中分离出的病毒进行了基因测序。在短时间内初步鉴定出一种新型病毒是一项显著成就，表明中国在管理新疫情方面的能力有所增强。O网页链接 收起全文d
                ",9
2020年01月09日 21:54,4458941993891598,中国舆论场,5802482157,0,0,2,"
                    【#中国舆论场指数#〔2020.01.09〕】①习近平就乌克兰客机坠毁分别向乌克兰总统 伊朗总统致慰问电；②美总统称伊朗袭击未致美方人员伤亡；③武汉不明原因病毒性肺炎疫情 病原体初步判定为新型冠状病毒……更多内容戳下图↓↓↓  O中国舆论场指数〔2020.01.09〕 ​                ",1
2020年01月09日 21:48,4458940350133452,独行骑士·Lwf,6316344897,0,0,2,"
                    武汉病毒性肺炎疫情病原体初步判定为新型冠状病毒【来自中新网客户端】O网页链接 ​                ",0
2020年01月09日 21:43,4458939247112801,香港文匯網,2632236847,7,29,92,"
                    【动画 | 肺炎预防小贴士】内地专家组今日（9日）初步判定，武汉不明原因肺炎病毒病原体为新型冠状病毒。香港卫生署卫生防护中心今日亦宣布，本地季节性流感活跃程度在上周继续上升，超越基线水平，香港踏入2019／20年冬季流感季节。季节转换、流感高发，做好预防工作，这些小贴士你要知。O動畫 | 肺炎預防小貼士 L香港文匯網的微博视频 收起全文d
                ",3
2020年01月09日 21:41,4458938588116018,秋天里的童话18,3279285861,0,0,1,"
                    武汉的不明原因肺炎有结果了。引起此次疫情的新型冠状病毒不同于已发现的人类冠状病毒。​病毒是世界上最小的生物，只有在电镜下才能观察到。​病毒的形态有球形、丝形、弹形、砖形、蝌蚪形等。病毒个体很小，可以通过细菌过滤器，所以必须用电镜才能观察，以纳米为记数单位，各种病毒的大小差别很大。 ​【如何预防感染】想要采取疫苗预防几乎不太可能，因为这个病毒是新发现的，还没有研究出疫苗。目前防病毒感染的措施主要是：  (1)普及卫生知识，加强体质锻炼，避免受凉。   (2)流行期避免串门和去公共场所。  (3)患者应戴口罩或呼吸道隔离 2武汉 收起全文d
                ",7.0
2020年01月09日 21:40,4458938328087949,云南日报,3198471403,0,0,2,"
                    【#武汉不明原因肺炎病原体为新型冠状病毒# 冠状病毒是啥？科普一下↓】就武汉不明原因的病毒性肺炎疫情病原学鉴定进展问题，截至7日21时，专家组认为，本次不明原因的病毒性肺炎病例的病原体初步判定为新型冠状病毒。冠状病毒病毒到底是什么？记者采访了病原检测结果初步评估专家组组长、中国工程院院士徐建国。L央视财经的酷燃视频 收起全文d
                ",-2
2020年01月09日 21:37,4458937649199152,网易健康,5341241739,3,3,5,"
                    【世卫组织关于中国武汉聚集性肺炎病例的声明】1月9日世卫组织发表声明表示：发现于武汉的肺炎病例已被中国当局初步确定是由一种新型（或新的）冠状病毒引起。中国研究人员在短时间内初步鉴定出一种新型病毒是一项显著成就，表明中国在管理新疫情方面的能力有所增强。此外世卫组织还建议不要对中国实行任何旅行或贸易限制。 收起全文d
                ",8.0
2020年01月09日 21:30,4458935832646659,azz211,3619813774,0,0,0,"
                    不明原因肺炎判定为新型冠状病毒，知名呼吸病学专家沈华浩教授权威解读 O网页链接 ​                ",1
2020年01月09日 21:26,4458934830155128,郑迴,2926340013,0,0,1,"
                    1.发热（腋下体温≥38℃）；2.具有肺炎的影像学特征；3.发病早期白细胞总数降低或正常，或淋巴细胞分类计数减少；4.经规范抗菌药物治疗3-5天病情无明显改善或呈进行性加重四个临床特征后，需考虑不明原因肺炎。#武汉不明原因肺炎病原体为新型冠状病毒# ​                ",0
2020年01月09日 21:24,4458934338901493,爱太极的天使,2257131144,0,0,1,"
                    越看越心疼，越看越可怜#鹿晗吃火锅涮葡萄##张鹤伦##武汉不明原因肺炎病原体为新型冠状病毒##于谦##郭麒麟##于谦##孙越# L爱太极的天使的微博视频 ​                ",1
2020年01月09日 21:23,4458934272523641,独行骑士·Lwf,6316344897,0,0,0,"
                    #腾讯新闻# 新型冠状病毒！武汉不明原因肺炎疫情“元凶”初步判定O新型冠状病毒！武汉不明原因肺炎疫情“元凶”初步判定 来自@腾讯新闻 ​                ",-2
2020年01月09日 21:23,4458934116565755,独行骑士·Lwf,6316344897,0,0,1,"
                    #腾讯新闻# 从SARS到武汉新型冠状病毒，10多年病原检测变快多少？O从SARS到武汉新型冠状病毒，10多年病原检测变快多少？ 来自@腾讯新闻 ​                ",4
2020年01月09日 21:21,4458933739922186,张小京v,1874808625,0,0,0,"
                    武汉现新型冠状病毒，专家组释疑：为何会出现新病毒？_传播 O网页链接 ​                ",1
2020年01月09日 21:21,4458933538417140,用户5755743225,5755743225,0,0,0,"
                    就武汉不明原因的病毒性肺炎疫情病原学鉴定进展问题，专家组认为，本次不明原因的病毒性肺炎病例的病原体初步判定为新型冠状病毒。 O网页链接 ​                ",-3
2020年01月09日 21:19,4458933055899786,gogo5164466188,5164466188,0,0,4,"
                    武汉不明原因病毒性肺炎真凶找到！新型冠状病毒可怕吗？上海权威专家解读继武汉8名不明原因病毒性肺炎患者治愈出院后，1月9日一早又传来好消息，武汉不明原因的病毒性肺炎的“真凶”已经找到。本次不明原因的病毒 O周到晚间报 | 武汉肺炎真凶找到，新型冠状病毒不可怕；不少保姆欲赚“年钱”，申城未现保姆荒；年会特等奖是免裁券！好笑吗？ ​                ",-1.0
2020年01月09日 21:17,4458932577907074,黑夜之睛滚雪球,1977046885,3,3,30,"
                    2020 年 1 月 9 日据新华社报道，武汉不明原因肺炎病原体已初步判定为新型冠状病毒，下一步需结合病原学研究、流行病学调查和临床表现进行专家研判不同类型的冠状病毒对人体的危害有很大差别。在此次事件前，已知的人类冠状病毒共有 6 种。其中 4 种冠状病毒在人群中较为常见，致病性较低，一般仅引起类似普通感冒的轻微呼吸道症状。另外 2 种冠状病毒——严重急性呼吸综合征冠状病毒和中东呼吸综合征冠状病毒，也就是我们简称的 SARS 冠状病毒和 MERS 冠状病毒，可引起严重的呼吸系统疾病。 #武汉已发现不明原因病毒性肺炎病例44例# 收起全文d
                ",-3.0
2020年01月09日 21:14,4458931906322056,7uIdqxd4Iz,1764528502,0,0,0,"
                    武汉现新型冠状病毒 专家组释疑：为何会出现新病毒？ O武汉现新型冠状病毒 专家组释疑：为何会出现新病毒？ ​                ",2
2020年01月09日 21:03,4458929205186155,大海启航,2476774622,1,0,3,"
                    转39健康网：武汉不明原因肺炎与新型冠状病毒有关，如何预防感染？根据最新消息，武汉不明原因的病毒性肺炎病原体鉴定有了最新进展，初步判定是新型冠状病毒。2002年的非典SARS，2012年的中东呼吸综合征，也是由冠状病毒感染引起的。那么，冠状病毒是一类什么样的病毒，有... O武汉不明原因肺炎与新型冠状病毒有关，如何预防感染？ ​                ",-2.0
2020年01月09日 21:01,4458928697545815,情有可缘2_938,5403156715,0,0,0,"
                    就武汉不明原因的病毒性肺炎疫情病原学鉴定进展问题，专家组认为，本次不明原因的病毒性肺炎病例的病原体初步判定为新型冠状病毒。 O网页链接 ​                ",-3
2020年01月09日 20:56,4458927263742752,你的健康美丽专家,6600030048,0,0,0,"
                    武汉不明原因肺炎与新型冠状病毒有关，如何做好预防措施！ O武汉不明原因肺炎与新型冠状病毒有关，如何做好预防措施！（分享自 @狐说小剧场） ​                ",-2
2020年01月09日 20:54,4458926944823766,手机用户3177504272,3177504272,0,0,0,"
                    不明原因肺炎判定为新型冠状病毒，知名呼吸病学专家沈华浩教授权威解读 O网页链接 ​                ",1
2020年01月09日 20:53,4458926701041726,吉林乡村广播,2287769755,0,2,1,"
                    【免疫系统解密之细菌感染】你一生中的每一秒都会受到攻击。细菌，病毒，孢子和更多生物希望进入你的身体并利用其自身资源。免疫系统是一支强大的细胞大军，为生存而牺牲自己，一起看免疫系统的有趣动画～#武汉不明原因肺炎病原体为新型冠状病毒#  L英国学霸君的微博视频 ​                ",8.0
2020年01月09日 20:51,4458926122383936,老古珉,1795088725,1,1,4,"
                    【多部门表态：春运不会受到新型冠状病毒影响】O多部门表态：春运不会受到新型冠状病毒影响 (分享自@澎湃新闻，澎湃APP下载>>O澎湃新闻 ) ​                ",-6.0
2020年01月09日 20:47,4458925094972884,齿痕22047,5604791834,0,0,0,"
                    【央视新闻】就武汉不明原因的病毒性肺炎疫情病原学鉴定进展问题，截至7日21时，专家组认为，本次不明原因 武汉不明原因肺炎病原体为新型冠状病毒 。 O网页链接 ​                ",-4
2020年01月09日 20:46,4458924755671268,家庭应急网微博,2956190545,0,0,1,"
                    发布了头条文章：《快讯：武汉不明肺炎病原体初步判定为新型冠状病毒》  O快讯：武汉不明肺炎病原体初步判定为新型冠状病毒 ​                ",-2
2020年01月09日 20:45,4458924700640164,G6时代,2671724163,0,0,0,"
                    截至2020年1月7日21时，实验室检出一种新型冠状病毒，获得该病毒的全基因组序列，经核酸检测方法共检出新型冠状病毒阳性结果15例，从1例阳性病人样本中分离出该病毒，电镜下呈现典型的冠状病毒形态。专家组认为，本次不明原因的病毒性肺炎病例的病原体初步判定为新型冠状病毒。 ​                ",3
2020年01月09日 20:44,4458924378249155,-小王汪汪汪-,2630942124,0,0,1,"
                    逃离了这个充满新型冠状病毒的城市我安全了 ​                ",1
2020年01月09日 20:36,4458922255306314,家庭医生报,1343692175,0,0,1,"
                    #武汉不明原因肺炎病原体为新型冠状病毒# 武汉8名不明原因的病毒性肺炎患者治愈出院        就武汉不明原因的病毒性肺炎疫情病原学鉴定进展问题，截至1月7日21时，专家组认为，本次不明原因的病毒性肺炎病例的病原体初步判定为新型冠状病毒。获得该病毒的全基因组序列，经核酸检测方法共检出新型冠状病毒阳性结果15例，从1例阳性病人样本中分离出该病毒，电镜下呈现典型的冠状病毒形态。        冠状病毒是一类主要引起呼吸道、肠道疾病的病原体。这类病毒颗粒的表面有许多规则排列的突起，整个病毒颗粒就像一顶帝王的皇冠，因此得名。目前为止，已知的人类冠状病毒共有六种，其中四种在人群中较为常见，致病性较低；另外两种，就是我们简称的SARS冠状病毒和MERS冠状病毒。引起此次疫情的新型冠状病毒不同于已发现的六种，对该病毒的深入了解需要进一步科学研究。        据湖北省武汉市卫生健康委：今天，武汉8名不明原因的病毒性肺炎患者治愈出院。8名患者之前在武汉相关医院诊治，后均集中收治在武汉市金银潭医院，经诊疗救治，已连续多日无发热、肺炎等临床表现。临床专家诊断后，认为符合出院标准，可以出院。来源：央视新闻 收起全文d
                ",8.0
2020年01月09日 20:35,4458922062246078,营养君,6587004689,1,0,1,"
                    【 武汉不明原因肺炎病原体为新型冠状病毒 】就武汉不明原因的病毒性肺炎疫情病原学鉴定进展问题，截至7日21时，专家组认为，本次不明原因的病毒性肺炎病例的病原体初步判定为新型冠状病毒。获得该病毒的全基因组序列，经核酸检测方法共检出新型冠状病毒阳性结果15例，从1例阳性病人样本中分离出该病毒，电镜下呈现典型的冠状病毒形态。（央视） 收起全文d
                ",0
2020年01月09日 20:35,4458922024884044,当代生活报,2195600811,1,1,0,"
                    【#武汉不明原因肺炎病原体为新型冠状病毒#】记者今天从病原检测结果初步评估专家组了解到，截至2020年1月7日21时，实验室a href=""https://s.weibo.com/weibo/%23%E6%96%B0%E5%9E%8B%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%23"" target=""_blank"">#新型冠状病毒#，获得该病毒的全基因组序列，经核酸检测方法共检出新型冠状病毒阳性结果15例，从1例阳性病人样本中分离出该病毒，电镜下呈现典型的冠状病毒形态。（央视） L新京报我们视频的秒拍视频 收起全文d
                ",6
2020年01月09日 20:34,4458921781283311,泉网视角,5573088741,0,1,0,"
                    泉州关注 【武汉不明原因肺炎病原体为新型冠状病毒】据病原检测结果初步评估专家表示，截至2020年1月7日21时，实验室检出一种新型冠状病毒，并获得该病毒的全基因组序列，是从1例阳性病人样本中分离出该病毒，电镜下呈现典型的冠状病毒形态。目前经核酸检测方法共检出新型冠状病毒阳性结果为15例。via 央视L新京报我们视频的秒拍视频 收起全文d
                ",6
2020年01月09日 20:33,4458921546401938,城里的傻瓜,3934754988,1,0,1,"
                    《新型冠状病毒出现！它到底是什么？该如何预防感染？听听专家怎么说》据权威媒体报道，专家组认为，本次不明原因的病毒性肺炎病例的病原体初步判定为新型冠状病毒。O网页链接 ​                ",-1
2020年01月09日 22:48,4458955457191938,检验师霏霏妈,2215413757,0,0,1,"
                    越来越感叹我们国家的强大我问省CDC同学，新型冠状病毒，有什么指示……她说，现在网络上的公告就是最新的。别担心，有高度疑似病例，可以联系区CDC，属地管理。信心满满，正能量 2广州 ​                ",2.0
2020年01月09日 22:36,4458952630500408,陈聚金,5890257439,0,0,0,"
                    新型冠状病毒——又一新物种诞生了。。。 ​                ",0
2020年01月09日 22:35,4458952324174516,Jackey雨晴,1733739745,0,0,1,"
                    【你好，明天】武汉不明原因的病毒性肺炎疫情病原体初步判定为新型冠状病毒。不同于已发现的人类冠状病毒，对该病毒的深入了解需要进一步科学研究。目前已知的人类冠状病毒共有六种，其中四种较为常见，致病性较低，一般仅引起类似普通感冒的轻微呼吸道症状，而另外两种是我们简称的SARS和MERS。晚安。 ​                ",1.0
2020年01月09日 22:24,4458949471991677,38aelig38micro38middot63349,5925955607,0,0,0,"
                    就武汉不明原因的病毒性肺炎疫情病原学鉴定进展问题，专家组认为，本次不明原因的病毒性肺炎病例的病原体初步判定为新型冠状病毒。 O网页链接 ​                ",-3
2020年01月09日 22:23,4458949153253176,菊地小鳥遊,2748810191,1,0,2,"
                    为什么有人会觉得武汉的新型冠状病毒跟人类对大自然的改造有关系 ​                ",2
2020年01月09日 22:18,4458947996034076,圣祖爷-光明大帝,6742918880,0,0,0,"
                    没分手的朋友抓紧分手了，新年新对象，年年不重样。武汉不明肺炎病原体初判定为新型冠状病毒。2019年全国居民消费价格比上年上涨2.9%。教育部印发通知部署2020年普通高校招生工作。""海洋卫士-2020""中巴联演转入海上实兵实弹演练。今天是公元2019年1月9日星期四农历己亥年共和国七十年/帝国光明十七年腊月十五 收起全文d
                ",1
2020年01月09日 22:17,4458947865673225,日照市义务工作者联合会,2671380057,0,0,0,"
                    多部门表态：春运不会受到新型冠状病毒影响O多部门表态：春运不会受到新型冠状病毒影响 O多部门表态：春运不会受到新型冠状病毒影响 ​                ",-9.0
2020年01月09日 22:15,4458947199124826,看得见的蓝风,5667174697,0,0,1,"
                    O武汉肺炎可能来自新型冠状病毒，会是下一个 SARS 吗？武汉肺炎可能来自新型冠状病毒，会是下一个 SARS 吗？ ​                ",4
2020年01月09日 22:14,4458947056201225,爱太极的天使,2257131144,0,0,0,"
                    喝一口#鹿晗吃火锅涮葡萄##张鹤伦##武汉不明原因肺炎病原体为新型冠状病毒##于谦##郭麒麟# ​                ",0
2020年01月09日 22:12,4458946436156696,新时代舆情,3052465574,0,0,2,"
                    老马新观察#武汉不明原因肺炎病原体为新型冠状病毒#，怎样预防肺炎你了解吗？肺炎的症状及发病原因是什么？下面是大多数常见肺炎的发病机制，一起通过视频让更多人了解下。@医视频 L医视频的微博视频 ​​​                ",7.0
2020年01月09日 22:02,4458944028066513,新浪湖北健康频道,2049435632,1,0,2,"
                    【#武汉不明原因肺炎病原体为新型冠状病毒# 冠状病毒是啥？科普一下↓】就武汉不明原因的病毒性肺炎疫情病原学鉴定进展问题，截至7日21时，专家组认为，本次不明原因的病毒性肺炎病例的病原体初步判定为新型冠状病毒。冠状病毒病毒到底是什么？记者采访了病原检测结果初步评估专家组组长、中国工程院院士徐建国。#健康大武汉# @每日医学资讯 @湖北医家人 L央视财经的酷燃视频 收起全文d
                ",0
2020年01月09日 22:00,4458943571313731,长江日报,1898268644,35,21,68,"
                    【#武汉不明原因肺炎病原体为新型冠状病毒# 冠状病毒是啥？科普一下↓】就武汉不明原因的病毒性肺炎疫情病原学鉴定进展问题，截至7日21时，专家组认为，本次不明原因的病毒性肺炎病例的病原体初步判定为新型冠状病毒。冠状病毒病毒到底是什么？记者采访了病原检测结果初步评估专家组组长、中国工程院院士徐建国。L央视财经的酷燃视频 收起全文d
                ",-2
2020年01月10日 01:51,4459001531699241,任铁春微博,2835714263,0,0,0,"
                    冠状病毒是什么？国家疾控中心发文介绍 O网页链接 ​                ",1
2020年01月10日 01:41,4458999141455208,瑟瑟小猪,1213685437,0,0,0,"
                    不幸言中，真的是新型冠状病毒。 2德州·檀都小区 ​                ",0
2020年01月10日 01:21,4458994091825653,用户6525889546,6525889546,0,0,0,"
                    我免费围观了 @宠物医生-姚海峰博士 的回答，问题价值 100.00 元，快来一起免费围观~ O微博问答 ​                ",2
2020年01月10日 01:21,4458994090945100,听丿春风之影,5795387210,0,0,0,"
                    《新型冠状病毒出现！它到底是什么？该如何预防感染？听听专家怎么说》据权威媒体报道，专家组认为，本次不明原因的病毒性肺炎病例的病原体初步判定为新型冠状病毒。O网页链接 ​                ",-1
2020年01月10日 01:08,4458990857918940,广州交通电台,1750987934,0,5,6,"
                    【广东省疾控：新型冠状病毒暂未发现人传人】#广州爆料# 在湖北武汉不明原因病毒性肺炎的病原体被确认为新型冠状病毒后，广东省疾控中心说：冠状病毒很常见，市民通过做好个人卫生防护，可以比较有效地阻隔病毒传播，从目前掌握的情况看，新型冠状病毒尚未发现人传人。广州电视记者郑瀚菁报道。#广州身边事#  L广州交通电台的微博视频 收起全文d
                ",2.0
2020年01月10日 01:03,4458989461270463,网络义勇军壹师,6713661403,0,0,0,"
                    ¡¾武汉不明原因的病毒性肺炎疫情病原体初步判定为新型冠状病毒¡¿就武汉不明原因的病毒性肺炎疫情病原学鉴定进展问题，记者今天从病原检测结果初步评估专家组了解到，截至2020年1月7日21时，实验室检出一种新型冠状病毒，获得该病毒的全基因组序列...... O武汉不明原因的病毒性肺炎疫情病原体初步判定为新型冠状病毒 ​                ",0
2020年01月10日 00:47,4458985581540838,艾颖坤,3502899131,0,0,0,"
                    就武汉不明原因的病毒性肺炎疫情病原学鉴定进展问题，专家组认为，本次不明原因的病毒性肺炎病例的病原体初步判定为新型冠状病毒。 O网页链接 ​                ",-3
2020年01月10日 00:30,4458981332313372,時聞香港,6227634537,0,1,7,"
                    【初步判定武漢肺炎病原體為新型冠狀病毒 不會人傳人】#香港# 衞生署衞生防護中心總監黃加慶9日下午6時30分會見傳媒，匯報武漢肺炎病例群組個案的最新進展。黃加慶表示，今早接獲國家衞生健康委員會通報，初步判定武漢肺炎的病原體為新型冠狀病毒。他又指，相關通報是重要資料，有助於照顧病人。防護中心轄下新發現及動物傳染病科學委員會主席許樹昌指，內地未發現人傳人證據，也沒有醫護人員感染，並認同世衛組織與動物有關的結論，呼籲市民不要吃野味及接觸野生動物。許樹昌表示，檢視了香港對新型傳染病的工作，包括口岸防疫，宣傳等，認為有能力應對此次疫情。他表示，農曆新年將至，人員流動加強，疾病傳播的風險仍未消除，呼籲市民保持個人衛生，醫務人員提高警惕。現時正值內地流感季節，呼籲外遊市民注意個人衛生。#武汉不明原因肺炎病原体为新型冠状病毒# 收起全文d
                ",0
2020年01月10日 00:27,4458980514884144,疾风徐林NX,2793181700,0,0,0,"
                    //分享网易新闻:《武汉发现的新型冠状病毒是什么？中国疾控中心释疑》 O武汉发现的新型冠状病毒是什么？中国疾控中心释疑 @网易新闻客户端 #网易新闻# ​                ",2
2020年01月10日 00:07,4458975481777647,谷禾在线,5640881691,0,0,1,"
                    【#武汉不明原因肺炎病原体为新型冠状病毒# 冠状病毒是啥？科普一下↓】就武汉不明原因的病毒性肺炎疫情病原学鉴定进展问题，截至7日21时，专家组认为，本次不明原因的病毒性肺炎病例的病原体初步判定为新型冠状病毒。冠状病毒病毒到底是什么？记者采访了病原检测结果初步评估专家组组长、中国工程院院士徐建国。L央视财经的酷燃视频 收起全文d
                ",-2
2020年01月10日 03:56,4459032951800796,爱太极的天使,2257131144,0,0,4,"
                    今年天津卫视和德云社上演大戏#鹿晗吃火锅涮葡萄##张鹤伦##武汉不明原因肺炎病原体为新型冠状病毒##于谦##郭麒麟##孙越##岳云鹏##孟鹤堂##德云社# L爱太极的天使的微博视频 ​                ",2
2020年01月10日 02:59,4459018678348665,天与地与人一,5615902458,0,0,0,"
                    《新型冠状病毒出现！它到底是什么？该如何预防感染？听听专家怎么说》据权威媒体报道，专家组认为，本次不明原因的病毒性肺炎病例的病原体初步判定为新型冠状病毒。O网页链接 ​                ",-1
